text,target
"这个数字，就是这个世界上最强的队伍了。”
“我怎么也觉得是。”
安吉丽娜哈哈一笑，伸手抚摸了一下李峻山怀中的雪儿，“不过，最厉害的还是雪儿。”
雪儿“咯咯”一笑，伸手拽着安吉丽娜的头发将她额头上的雪花抖落在地，小声说道：“你才是最厉害的。”
雪儿说的最厉害，当然是指安吉丽娜的本尊。
“最厉害的还是我。”
李峻山伸手摸了摸雪儿柔顺的发丝，笑呵呵地说道：“要不是雪儿聪明伶俐，能和我沟通，让我能够了解异形世界的很多东西，再加上她还能指挥，否则的话，我光是有那么多半神战力，肯定不会这么厉害。”
“这个世界的半神和异形世界中的半神还是有些区别，这个世界的半神在我们眼中就只相当于一个普通异形，而我这里又有那么多有智慧的高等异形，所以说雪儿的指挥能力可以完美的发挥出来，这是雪儿能发挥出巨大战力的重要原因。”
说着，李峻山又是哈哈一笑，看着安吉丽娜说道：“而且，别忘了你这个伟大的母亲，没有你，也不会有雪儿这个奇迹。”
安吉丽娜有些感动的看着李峻山，说道：“说真的，我以前确实有些看不起你这个来自下位位面的人类，可是我现在发现你这个人还是不错的。”
“这个位面的强者们确实都太骄傲了，他们好像都看不到其他位面的生物，好像他们是最厉害的、最尊贵的。”
安吉丽娜摇头说道：“其实不是这样的，有些下位位面的生物，比我们这个位面中的生物不知道要强上多少倍。”
“如果他们真的厉害，就不会死在异形和神兽还有其他位面的强者手中了。”
李峻山轻笑了一声，说道：“在异形世界，异形和神兽的战力，都是靠异形皇后来指挥的，我们人类根本指挥不了。”
“异形皇后的智慧，绝对比我们人类聪明，她会将异形们分成各种各样的队伍，然后让它们相互配合、互相合作，发挥出最大的战力。”
“所以，就算这个世界有着那么多的半神、神灵，但是他们想要战胜异形和神兽，根本不可能。”
安吉丽娜点了点头，说道：“你说的对，这个世界的人类太骄傲了，他们觉得只有他们才是世界上最强大的，所以他们不愿意承认其他位面的生物有比他们强大的地方。”
“就拿这个世界中的半神来说吧，如果他们愿意承认异形和神兽的存在，那他们就能发挥出更强的战力。”
“可是他们不愿意，他们觉得异形和神兽都是低等生物，他们不愿意承认。”
李峻山笑道：“他们以为自己是这个世界上最强的，所以他们不愿意承认。”
“所以，现在我们只需要利用异形和神兽将他们打败就行了。”
李峻山笑道：“他们不愿意承认，我们只需要让他们承认就行了。”
“这个位面的人类，他们一直都很骄傲，他们一直都不愿意承认其他位面的生物有比他们强大的地方。”
“现在，他们被打败了，那他们就会承认我们才是这个世界上最强的。”
“这个世界的人类，他们一直都认为自己是这个世界上最强的，所以他们才会一直都不愿意承认其他位面的生物有比他们强大的地方。”
“不过，他们现在终于要承认了，他们现在终于要明白，他们自己才是这个世界上的败类，他们自己才是这个世界上的弱者。”
“这个世界的人类，他们一直都认为自己是这个世界上最强的，所以他们才会一直都不愿意承认其他位面的生物有比他们强大的地方。”
“不过，他们现在终于要承认了，他们现在终于要明白，他们自己才是这个世界上的败类，他们自己才是这个世界上的弱者。”
“所以，我们只需要让他们承认就行了。”
李峻山笑着说道：“只要让他们承认，那就够了。”
“让他们承认，这就是最好的惩罚。”
安吉丽娜笑了笑，说道：“李峻山，我想我们还是先离开这里吧，这里的战斗，对我们来说，确实没有什么好处。”
“是啊，这些家伙的实力，实在是太强了。”
李峻山点了点头，说道：“我们确实需要离开这里，这里的战斗，对我们来说，确实没有什么好处。”
“好了，我们走吧。”
李峻山说着，伸手拉着安吉丽娜的手，然后身体一晃，消失在了原地。
安吉丽娜看着李峻山消失的地方，嘴角露出了一抹苦笑。
李峻山这个家伙，真的是越来越强了，而且，他身上那股狂",1
"扯向摩西。
“想看我的实力，来吧！”摩西双手一合，瞬间将杜凡的胳膊拽到了手中。
“什么！怎么可能！”杜凡惊讶的叫道。
“哼！小鬼，现在才知道我力量吗！”摩西双手微微一用力，杜凡只觉得骨头都快被压碎了，瞬间就疼的几乎晕过去。
“摩西，你要对杜凡怎么样。”看到杜凡在摩西手上痛苦的挣扎，雅美慌忙叫道。
“没有怎么样，只想让他知道，我到底有没有这个实力跟他一战。”摩西淡淡道。
“那也不能这样啊，你难道不怕杜凡一怒之下，把你们这里毁掉吗？”雅美不悦的说道。
“毁掉这里？哈哈，小美，看来你对杜凡的实力还是了解的太少。他还不可能有那种实力。”摩西嘲笑道。
“什么？难道他连领域强者都打不过。”雅美惊讶的道。
“哼！你以为领域强者这么容易对付。杜凡一个区区的高级魔兽师，怎么可能打得过我。”摩西一脸不屑的说道。
“那…杜凡怎么会说他是领域强者呢。”雅美更加疑惑了。
“哼！那还不简单，他肯定以为自己是领域强者，所以才有那种想法。”摩西笑道。
“那我们现在怎么办啊。”雅美一拍额头，着急道。
“放心吧，小美。领域强者，我见过不少，但是没有几个像杜凡这样，这么弱小的。”摩西安慰道。
“真的？”雅美一听，心里一喜，说道。
“当然，领域强者，对于我来说，就是个传说。他们可以轻松的毁灭一座城市，你们想想，如果杜凡真的是领域强者，那么你们的村子还会存在吗？”摩西一脸自信道。
“杜凡…杜凡…你一定不会输的！”雅美小声嘀咕道。
“杜凡，你到底还是不是男人，既然你已经承认我是领域强者，那么就接受我的挑战吧。”摩西大声喊道。
“我…我…我…我要挑战摩西！”杜凡咬牙坚持道。
“哈哈哈，好！我就等这一天呢！”摩西大笑道。
“杜凡，你不能这样。你不是已经承认摩西是领域强者了吗？你现在是自找苦吃。”雅美着急的说道。
“不！我一定行的！我一定会让你看到我的实力！”杜凡坚定的说道。
“杜凡！你不要做傻事了，摩西是领域强者，你肯定不是他的对手的。”雅美拉住杜凡的手臂，不让杜凡上前。
“不！我一定要挑战他！”杜凡用力的挣脱雅美的手，向着摩西走去。
“杜凡！你疯了吗！你难道不明白，你根本不是摩西的对手吗！”雅美急的快要哭了。
“哼！小鬼，我可是领域强者，你想挑战我？那就来吧！”摩西嘲笑道。
杜凡不理会摩西的嘲笑，继续向前走去。
“杜凡，你真的要挑战吗？”雅美站在原地，看着杜凡问道。
“对！我要挑战摩西，我想知道，他到底有多强！”杜凡大声说道。
“杜凡，你真的是个疯子！你以为你是谁？你只是一个小小的高级魔兽师，你以为自己可以打败摩西吗！”雅美大声喊道。
“我…我…”杜凡被雅美的话气的说不出话来。
“杜凡！你不要做傻事了！你不要做傻事了！摩西是领域强者，你根本不是他的对手！”雅美着急的喊道。
“不！我一定要挑战他！我一定要证明给你看，我才是最强的！”杜凡大声的喊道。
“你真的是个疯子！”雅美生气的说道。
“你才是个傻子！你以为你很厉害吗？”杜凡不屑的说道。
“你才傻！你是笨蛋！你才是个傻子！”雅美气呼呼的说道。
“哼！你才是个傻子！你知道吗？如果不是我，你现在可能已经死了！你竟然还想让我死？你这个女人，你的心肠也太狠毒了吧！”杜凡冷笑着说道。
“哼！你才是个坏人！如果不是你，我现在可能已经死了！你竟然还想让我死？你这个家伙，你真是个坏人！”雅美愤恨的说道。
“哼！我才是个坏人？好啊！今天我就让你看看，到底谁才是真正的坏人！”杜凡冷笑道。
“哼！就你，还是别自不量力了！我可是魔战士，魔战士的攻击，不是你们这种弱小的生物能够抵挡的！”摩西冷笑着说道。
“",1
"上最高贵也是最鸡肋的职业。但是，它真的是那么鸡肋么？ 旷古绝今的赤子琴心，一代琴魔法师，在碧空海之中悄然诞生。这将是一个单纯的少年，逐渐成为琴中帝王的故事。但是，他真的只是琴中帝王么？
作者简介：唐家三少，原名张威，生于一九八一年十月，现居北京，起点中文网白金作家，连续六年百强大神作家，连续五年蝉联作家富豪榜榜首。 代表作有《斗罗大陆》《神印王座》《阴阳冕》《善良的死神》《空速星痕》《冰火魔厨》《惟我独仙》《光之子》《生肖守护神》等。
精彩片段：那是一个相貌极其英俊的青年，看上去大约在三十岁左右，一头黑色长发随意的散落在背后，没有束起，身上带着几分懒洋洋的感觉。一头长发也遮住了他半个脸庞。但就算是这半个脸庞，也充满了让人迷醉的味道。如果非要给他的相貌打分的话，至少也要是满分一百的九十八分，那仅差的两分，只是因为在他那完美的脸庞上找不到一丝棱角，少了几分阳刚的味道而已。一双眼眸深邃如海，却又给人一种懒散的感觉，似乎他这双眼眸之中，并没有承载着什么。那身合体的灰色长袍穿在他身上极为合适，没有任何装饰的灰色长袍，却与那头黑色长发相得益彰。
他身上，并没有什么特别的气息，但那完美、精致、懒散，却又仿佛将一切都掌握在自己手中的淡然，都足以给人以一种强烈的迷恋感。",1
！这，是一个小兽医在异界的风云传奇！本书纯属娱乐，绝无不良用意，如引起某些职业者和专业人员的反感，绝非作者本意，特此声明。求收藏。,1
"不是特别讨厌吸血鬼么？你不怕惹麻烦？”
“嘿嘿……其实我早就想好了，大不了就给你打个掩护，反正没人会注意我的。”萨林自信的道：“不过，咱们要是到了城里，可不能光让你去见我的‘老师’，我也要见见你的‘老师’才行。”
该隐有些尴尬：“你还是别见了。我从小到大，就只有三个老师，但那都是很久之前的事了。如果你要是执意的话，就只能见我当年在人类社会中的那个老师了，但她现在只是一个普通人，见不见也没什么意义，不如别见的好。”
萨林道：“那行，就听你的。不过，你要是真和你的老朋友见面，可千万要小心点，别被他们看出来你的真实身份。”
“这个你不用担心，我现在的容貌和当年比起来，可是天壤之别呢，他们应该认不出来的。”
该隐自信的道：“就算认出来，大不了就是一跑了之嘛，反正我早就准备好了。”
“嗯。”萨林想了想，说道：“那咱们现在就出发吧，反正现在也已经很晚了，再迟一点，就不知道要等到什么时候了。”
“恩。”该隐点了点头：“好的。”
萨林和该隐离开了小村，径直朝着西边走过去。一路上，除了偶尔的说话外，两人都不再开口说话，只是闷头赶路。
两人刚刚走到森林的边缘，就见从森林中走出来三个身影。为首的那个老者看到萨林和该隐，立刻露出欣喜的表情。
“梅塔特林？你怎么会在这里？还带着这位小朋友？”他激动的道：“难道是你们的学院派你过来找我？”
萨林露出疑惑的表情：“你是？”
“哦，抱歉，我忘了自我介绍。我叫克里斯，是一名魔法师，专门研究魔法阵。你们现在正要去的那座城市，就是我的故乡。这次回到这里，是想来找一些资料，顺便探望一下我的老朋友。”
萨林恍然大悟：“原来是克里斯先生啊。我记得你在十年前就去了我们学院工作，我们还是同门呢。不过，你不是已经退休了么？怎么还会在这里？”
克里斯苦笑着道：“唉，我现在已经不是什么魔法师了，现在只是一个普通人。”
萨林一怔：“怎么回事？”
克里斯叹息一声，道：“说起来话长。我退休之后，就回到了故乡，然后就结识了这里的村民们，和他们一起生活。不过，他们虽然都很淳朴，但是生活却很艰苦，甚至连吃都吃不上。我看着他们这么艰难，就起了怜悯之心，就帮他们做一些事情，让他们能够过上更好的生活。”
萨林点了点头：“我知道了。你们这里的人，都很善良，但是生活却都很艰苦，所以我才想要帮助他们。”
克里斯微微一怔，看着萨林，突然露出感慨的表情：“哎，你这孩子，真是太善良了。如果你是一个魔法师的话，那我们村的村民们，一定会过上更好的生活。”
萨林闻言苦笑一声：“先生过奖了。我不是魔法师。”
克里斯道：“那你就更厉害了。”
该隐也忍不住笑了起来：“嘿，说的没错。我这个徒弟啊，还真不是一般厉害呢。他的魔法造诣，恐怕比我们学院的那些长老们都要高。”
萨林不好意思的笑了笑：“过奖了。我只是比他们更加努力而已。”
克里斯闻言一呆：“你不是魔法师，怎么会这么厉害呢？”
“因为他天生就有魔法天赋。”该隐解释道：“而且，他很勤奋。从小时候开始，就一直学习魔法，一直到现在。”
“你真厉害啊。”克里斯一脸佩服的看着萨林：“你的魔法天赋，真的是天生的？”
“嗯。”该隐点了点头：“他从小就喜欢魔法，但是没有人教过他。所以，他只能自己琢磨。直到后来，我才发现他的天赋很高，就收他做徒弟了。”
萨林苦笑道：“师傅过奖了。其实，我只是在魔法上有天赋而已，其它的方面，还不如一般人呢。”
“那也比一般人强多了。”克里斯一脸羡慕的看着萨林：“你要知道，我当年学习魔法的时候，可是花了很大的功夫呢，可是后来，却因为天赋的原因，迟迟不能突破。”
萨林苦笑道：“也许是因为您天赋太好的缘故吧。我听师父说，您的天赋，可是很高的呢。”
“咳咳……”克里斯被萨林夸得有些不好意思：“你这么说，倒是让我有些脸红了。其实，我这人啊，虽然天赋还可以，但是悟性却一般。要不然的话，当年我就不会被学院开除了。说起来，我当年被学院开除，也是有原因的。”",1
"呢。”一个长头发的女生道，一双眼睛扑闪扑闪的。
“是吗，难怪了，他家本来就很有钱。”一个瘦瘦的女生道。
“听说昨天聂言给谢瑶买了一双香奈儿的鞋。”一个短头发的女生小声道，声音中略有些酸溜溜的感觉。
“哦，不知道是不是真的。”那个长头发的女生道。
“我可听说是。”那个短头发的女生道。

“谢瑶也真是的，有刘泽这么好的男人追她，她竟然不答应，竟然喜欢那个聂言。”那个短头发的女生撇了撇嘴道。刘泽可是她们3班的班草，家里又非常有钱，追谢瑶的男生，恐怕要数他最出色。很多女生心里暗自认为，谢瑶和刘泽最般配，他们两人走在一起，就像天造地设一般。
“说不定聂言家也很有钱呢。”那个长头发的女生道，聂言在班级里面表现不错，还担任副班长，家世一定不会太差。
“聂言的爷爷是个老教师，他父母是公务员，也就拿那么点工资，能有多有钱？比刘泽强，我都不相信。”那个瘦瘦的女生摇摇头道。
“好了，你们三个快点下车吧，别再叽叽喳喳了，你们也不看看这是什么地方。”一个中年男人走了过来，对那三个女生道。

三个女生这才坐上了车，往别墅区里面驶去，一栋栋漂亮的别墅出现在她们的眼前。
“这地方真漂亮，空气都比外面的好多了。”一个瘦瘦的女生小声道。
在别墅区的里面，谢瑶和唐尧都站在聂言的旁边，看到聂言的那辆宾利，眼睛都快瞪出来了。
“聂言，你也太能折腾了吧，买这么好的车，恐怕够我赚几十年。”唐尧看着那辆宾利，羡慕地道，这种顶级的豪车，他做梦都没想过。
“聂言，你什么时候买的。”谢瑶看着聂言，小声地道。

聂言从兜里掏出钥匙，按了一下，那辆宾利的车灯亮了起来。
唐尧和谢瑶都是一愣，这车难道真的是聂言买的？
“这车是你的？”谢瑶疑惑地看着聂言道。
“那当然了。”聂言淡淡地道。
谢瑶和唐尧两人目瞪口呆，这车真的是聂言买的？",1
"显得又尴尬又愤怒：“我在学校被人欺负了。”
我一听就来气：“在二中？”
二胖：“嗯。”
我一下子跳起来：“还有这事？”",1
"人皆蝼蚁，梁辛却踏破九重天，在道之上更开一境：鬼仙。

请告诉我这个小说的题材 这是一个灵异修真类型的小说。",1
"寨，他们甚至都只在帐篷里烤火喝酒，没有一个将卒对攻城有半点的在意。
然而，就在刚才，一个黑影从他们的营寨中奔出，然后跃上了城墙。他们甚至没有看清那黑影是长什么样子，就已经听到他大声的喊叫。他站在城头上喊道：“城中已经无备。你们还等什么？”
紧接着，他们看到毕谌从黑影后面奔出，冲到城头，拔出剑来。他大喊道：“不要管他，准备迎战。这贼人是刘备的奸细。”
然而，刘备的兵卒已经听到了黑影的呼喊，他们已经冲过了护城河，正朝着城门赶来。毕谌所部的兵卒开始匆忙的准备迎战。
然而，刘备的兵卒来的太突然，他们的速度太快。毕谌的兵卒还没来得及准备，刘备的兵卒就已经冲到了城门边，然后开始用力的推撞城门。很快，刘备的兵卒就已经突破了城门，开始在城中大肆烧杀抢掠。
毕谌的兵卒只能仓促的应战，但是在刘备的兵卒的压力下，他们很快就被击败了。毕谌见状，知道再不能支撑下去，只能带领着自己的兵卒仓皇逃走。
刘备的兵卒开始搜索城中，他们搜查着每一个角落，不放过任何一个可疑的痕迹。就在这个时候，刘备看到了那个黑影。他走了过去，问道：“你就是那个呼喊的人吗？”
黑影点了点头，然后说道：“我是个无名小卒。不过，我看到了你们的处境，觉得你们可以有机会取得胜利。所以我才跑出来给你们带路的。”
刘备听了之后，顿时感动不已。他知道，这个黑影一定是为了他们的胜利而甘愿牺牲自己。他决定要好好感谢他。
他问道：“你叫什么名字？”
黑影笑了笑，说道：“我没有名字。不过，你可以叫我黑影。”
刘备听了之后，顿时觉得这个黑影非常有趣。于是他邀请黑影加入他的军营，和他一起战斗。黑影想了想，然后点了点头。
于是，黑影成为了刘备军营中的一员。他跟随着刘备，一起战斗，一起战斗。而他也渐渐的成为了刘备的心腹。在刘备的眼里，他就是一个非常厉害的兵卒，一个值得信赖的人。
于是，在刘备的军营里，黑影的声望渐渐的提高。他成为了刘备军营中的一个传奇人物，一个让人们敬畏的存在。而这一切，都是因为他对刘备的忠诚和对胜利的渴望。",1
"人，包括王仙芝、白玉瑾、龙君、黑帝、白帝等人，也都会立刻翻脸，加入到妖魔阵营中来。
甚至就连天机阁的元婴高人们，也极有可能会加入到妖魔阵营中去。他们这些势力，都是站在了石千寒的对立面上的。
但，一旦石千寒胜了，那么，妖魔阵营中的元婴高人们，将立刻分崩离析。
就连三族，甚至都会直接投降，再不提那劳什子的“夺龙珠”之事。
到那个时候，妖魔大军，将会陷入到崩溃的边缘，彻底被修仙者们打败。
所以，这一场战斗，可以说是决定这场修仙战争的“重中之重”！",1
"向了刘琮。
刘琮正想着在曹氏丰满的双峰上摸上一把，此时正给了他一个大好机会。
“小公子啊，你怎么在这里？”
刘琮吓了一跳，连忙松开了曹氏的柳腰。
好巧不巧，曹性正好在这个时候过来了。
曹氏也吓了一跳，连忙直起了身子，但是她很快的就反应了过来。
“曹将军，外面这么黑，你怎么还敢在这里走啊？”
曹性说道，“我怕小公子出什么事情，毕竟天色已晚，所以就想着过来看看。”
曹氏笑道，“这下好了，小公子就在这里，曹将军也可以放心的回去睡了。”
曹性说道，“这下我可得请罚了，小公子，您刚才去了什么地方啊？”
刘琮说道，“我正想着回府呢，不过我刚才发现了一只老鼠，所以就想着把它给捉住，但是没想到这老鼠竟然逃跑了，我在这里找了许久都没有找到，所以就想着算了。”
“小公子，您可要千万小心啊，这晚上还是挺危险的。”
刘琮笑道，“没事，有曹将军在这里，这晚上我还真的不害怕。”
曹氏笑道，“小公子说得没错，有曹将军在这里，谁敢动小公子一根毫毛。”
曹性说道，“小公子，我们快回去吧，这天色也不早了，我得送小公子回去。”
刘琮说道，“那好吧，不过曹将军，你是不是也得去睡觉啊？”
“这个我知道，我一会就跟在小公子的身后，我保证不会离开半步的。”
曹性说道，“小公子，您先回去吧，我跟在您的身后。”
刘琮说道，“那好吧，我们走吧。”
刘琮走出了草丛，他心中还是十分高兴的。
毕竟他与曹氏已经亲热过了，而他们两个人又没有被别人发现，这简直就是老天送给他的礼物啊。
曹氏走了过来，她说道，“小公子，这次多谢您了。”
刘琮说道，“曹小姐，我们两个都是自己人，不用说这些话。”
曹氏笑道，“小公子，以后有机会的话，我们两个再亲热一下吧。”
刘琮笑道，“那好啊，我十分愿意呢。”
曹氏说道，“不过，我得回去睡了，今晚就到这里吧。”
刘琮说道，“那好吧，我送你回去。”
曹氏笑道，“小公子，您别客气了，我自己可以回去的。”
曹性说道，“小公子，那我就先走了。”
刘琮说道，“好的，一路小心。”
曹性走了之后，刘琮也跟着离开了草丛。
他心中非常的高兴。
“小公子，今晚我们两个真的太幸运了。”
刘琮说道，“我可不这么认为，我们两个太危险了。”
曹氏笑道，“没关系啊，反正我们已经亲热过了，难道小公子还怕别人说闲话啊？”
刘琮笑道，“我可不怕别人说闲话，我怕别人嫉妒啊。”
曹氏笑道，“小公子，那我等你来我家玩吧。”
刘琮笑道，“好的，那我过几天就去拜访一下。”
曹氏笑道，“好啊，那小公子你快回去睡觉吧。”
刘琮说道，“那好吧，那我就先回去了。”
“小公子，那您就先去吧，我就不送您了。”
曹性说道，“好的，那我们明天见。”
刘琮说道，“好的，那就明天见吧。”
刘琮走了之后，曹性也跟着离开了。
他心中还是挺高兴的。
毕竟他们两个人是自己人，今晚亲热了一下，这对于两个人来说都是一件好事。
所以他要回去告诉曹氏一声，他要跟曹氏说一声，他们两个以后是自己人了。",1
